Start date;End date;Volume (+) [MWh] Original resolutions;Volume (-) [MWh] Original resolutions;Price [€/MWh] Original resolutions;Net income [€] Original resolutions
Feb 20, 2023 12:00 PM;Feb 20, 2023 12:15 PM;-;-;163.23;-
Feb 20, 2023 12:15 PM;Feb 20, 2023 12:30 PM;-;-;-187.83;-
Feb 20, 2023 12:30 PM;Feb 20, 2023 12:45 PM;-;-;-225.26;-
Feb 20, 2023 12:45 PM;Feb 20, 2023 1:00 PM;-;-;-228.12;-
Feb 20, 2023 1:00 PM;Feb 20, 2023 1:15 PM;-;-;-144.78;-
Feb 20, 2023 1:15 PM;Feb 20, 2023 1:30 PM;-;-;-139.10;-
Feb 20, 2023 1:30 PM;Feb 20, 2023 1:45 PM;-;-;159.01;-
Feb 20, 2023 1:45 PM;Feb 20, 2023 2:00 PM;-;-;158.78;-
Feb 20, 2023 2:00 PM;Feb 20, 2023 2:15 PM;-;-;-111.63;-
Feb 20, 2023 2:15 PM;Feb 20, 2023 2:30 PM;-;-;-159.89;-
Feb 20, 2023 2:30 PM;Feb 20, 2023 2:45 PM;-;-;-116.78;-
Feb 20, 2023 2:45 PM;Feb 20, 2023 3:00 PM;-;-;-94.88;-
Feb 20, 2023 3:00 PM;Feb 20, 2023 3:15 PM;-;-;-171.40;-
Feb 20, 2023 3:15 PM;Feb 20, 2023 3:30 PM;-;-;-152.89;-
Feb 20, 2023 3:30 PM;Feb 20, 2023 3:45 PM;-;-;-160.38;-
Feb 20, 2023 3:45 PM;Feb 20, 2023 4:00 PM;-;-;-204.90;-
Feb 20, 2023 4:00 PM;Feb 20, 2023 4:15 PM;-;-;-159.65;-
Feb 20, 2023 4:15 PM;Feb 20, 2023 4:30 PM;-;-;-67.98;-
Feb 20, 2023 4:30 PM;Feb 20, 2023 4:45 PM;-;-;-30.65;-
Feb 20, 2023 4:45 PM;Feb 20, 2023 5:00 PM;-;-;17.71;-
Feb 20, 2023 5:00 PM;Feb 20, 2023 5:15 PM;-;-;145.00;-
Feb 20, 2023 5:15 PM;Feb 20, 2023 5:30 PM;-;-;177.31;-
Feb 20, 2023 5:30 PM;Feb 20, 2023 5:45 PM;-;-;227.59;-
Feb 20, 2023 5:45 PM;Feb 20, 2023 6:00 PM;-;-;267.44;-
Feb 20, 2023 6:00 PM;Feb 20, 2023 6:15 PM;-;-;15.99;-
Feb 20, 2023 6:15 PM;Feb 20, 2023 6:30 PM;-;-;17.82;-
Feb 20, 2023 6:30 PM;Feb 20, 2023 6:45 PM;-;-;22.83;-
Feb 20, 2023 6:45 PM;Feb 20, 2023 7:00 PM;-;-;172.87;-
Feb 20, 2023 7:00 PM;Feb 20, 2023 7:15 PM;-;-;32.49;-
Feb 20, 2023 7:15 PM;Feb 20, 2023 7:30 PM;-;-;25.20;-
Feb 20, 2023 7:30 PM;Feb 20, 2023 7:45 PM;-;-;26.55;-
Feb 20, 2023 7:45 PM;Feb 20, 2023 8:00 PM;-;-;26.87;-
Feb 20, 2023 8:00 PM;Feb 20, 2023 8:15 PM;-;-;27.02;-
Feb 20, 2023 8:15 PM;Feb 20, 2023 8:30 PM;-;-;-127.47;-
Feb 20, 2023 8:30 PM;Feb 20, 2023 8:45 PM;-;-;-176.31;-
Feb 20, 2023 8:45 PM;Feb 20, 2023 9:00 PM;-;-;-125.19;-
Feb 20, 2023 9:00 PM;Feb 20, 2023 9:15 PM;-;-;260.74;-
Feb 20, 2023 9:15 PM;Feb 20, 2023 9:30 PM;-;-;-139.67;-
Feb 20, 2023 9:30 PM;Feb 20, 2023 9:45 PM;-;-;-13.56;-
Feb 20, 2023 9:45 PM;Feb 20, 2023 10:00 PM;-;-;-144.09;-
Feb 20, 2023 10:00 PM;Feb 20, 2023 10:15 PM;-;-;-156.71;-
Feb 20, 2023 10:15 PM;Feb 20, 2023 10:30 PM;-;-;-178.16;-
Feb 20, 2023 10:30 PM;Feb 20, 2023 10:45 PM;-;-;-109.22;-
Feb 20, 2023 10:45 PM;Feb 20, 2023 11:00 PM;-;-;167.45;-
Feb 20, 2023 11:00 PM;Feb 20, 2023 11:15 PM;-;-;-174.42;-
Feb 20, 2023 11:15 PM;Feb 20, 2023 11:30 PM;-;-;167.45;-
Feb 20, 2023 11:30 PM;Feb 20, 2023 11:45 PM;-;-;-138.38;-
Feb 20, 2023 11:45 PM;Feb 21, 2023 12:00 AM;-;-;-130.77;-
Feb 21, 2023 12:00 AM;Feb 21, 2023 12:15 AM;-;-;-180.10;-
Feb 21, 2023 12:15 AM;Feb 21, 2023 12:30 AM;-;-;-171.64;-
Feb 21, 2023 12:30 AM;Feb 21, 2023 12:45 AM;-;-;-141.46;-
Feb 21, 2023 12:45 AM;Feb 21, 2023 1:00 AM;-;-;-153.36;-
Feb 21, 2023 1:00 AM;Feb 21, 2023 1:15 AM;-;-;-141.73;-
Feb 21, 2023 1:15 AM;Feb 21, 2023 1:30 AM;-;-;-162.36;-
Feb 21, 2023 1:30 AM;Feb 21, 2023 1:45 AM;-;-;-83.89;-
Feb 21, 2023 1:45 AM;Feb 21, 2023 2:00 AM;-;-;-92.76;-
Feb 21, 2023 2:00 AM;Feb 21, 2023 2:15 AM;-;-;-148.77;-
Feb 21, 2023 2:15 AM;Feb 21, 2023 2:30 AM;-;-;-159.86;-
Feb 21, 2023 2:30 AM;Feb 21, 2023 2:45 AM;-;-;-69.82;-
Feb 21, 2023 2:45 AM;Feb 21, 2023 3:00 AM;-;-;163.53;-
Feb 21, 2023 3:00 AM;Feb 21, 2023 3:15 AM;-;-;-7.65;-
Feb 21, 2023 3:15 AM;Feb 21, 2023 3:30 AM;-;-;-106.17;-
Feb 21, 2023 3:30 AM;Feb 21, 2023 3:45 AM;-;-;-85.50;-
Feb 21, 2023 3:45 AM;Feb 21, 2023 4:00 AM;-;-;-98.49;-
Feb 21, 2023 4:00 AM;Feb 21, 2023 4:15 AM;-;-;-107.67;-
Feb 21, 2023 4:15 AM;Feb 21, 2023 4:30 AM;-;-;10.33;-
Feb 21, 2023 4:30 AM;Feb 21, 2023 4:45 AM;-;-;181.40;-
Feb 21, 2023 4:45 AM;Feb 21, 2023 5:00 AM;-;-;191.74;-
Feb 21, 2023 5:00 AM;Feb 21, 2023 5:15 AM;-;-;-9.13;-
Feb 21, 2023 5:15 AM;Feb 21, 2023 5:30 AM;-;-;4.69;-
Feb 21, 2023 5:30 AM;Feb 21, 2023 5:45 AM;-;-;-89.55;-
Feb 21, 2023 5:45 AM;Feb 21, 2023 6:00 AM;-;-;-151.18;-
Feb 21, 2023 6:00 AM;Feb 21, 2023 6:15 AM;-;-;-120.76;-
Feb 21, 2023 6:15 AM;Feb 21, 2023 6:30 AM;-;-;-124.49;-
Feb 21, 2023 6:30 AM;Feb 21, 2023 6:45 AM;-;-;-131.43;-
Feb 21, 2023 6:45 AM;Feb 21, 2023 7:00 AM;-;-;-1,290.50;-
Feb 21, 2023 7:00 AM;Feb 21, 2023 7:15 AM;-;-;-709.61;-
Feb 21, 2023 7:15 AM;Feb 21, 2023 7:30 AM;-;-;-73.77;-
Feb 21, 2023 7:30 AM;Feb 21, 2023 7:45 AM;-;-;-1.90;-
Feb 21, 2023 7:45 AM;Feb 21, 2023 8:00 AM;-;-;440.12;-
Feb 21, 2023 8:00 AM;Feb 21, 2023 8:15 AM;-;-;29.07;-
Feb 21, 2023 8:15 AM;Feb 21, 2023 8:30 AM;-;-;15.18;-
Feb 21, 2023 8:30 AM;Feb 21, 2023 8:45 AM;-;-;1.12;-
Feb 21, 2023 8:45 AM;Feb 21, 2023 9:00 AM;-;-;-43.85;-
Feb 21, 2023 9:00 AM;Feb 21, 2023 9:15 AM;-;-;185.86;-
Feb 21, 2023 9:15 AM;Feb 21, 2023 9:30 AM;-;-;186.39;-
Feb 21, 2023 9:30 AM;Feb 21, 2023 9:45 AM;-;-;185.71;-
Feb 21, 2023 9:45 AM;Feb 21, 2023 10:00 AM;-;-;184.80;-
Feb 21, 2023 10:00 AM;Feb 21, 2023 10:15 AM;-;-;182.17;-
Feb 21, 2023 10:15 AM;Feb 21, 2023 10:30 AM;-;-;178.55;-
Feb 21, 2023 10:30 AM;Feb 21, 2023 10:45 AM;-;-;178.98;-
Feb 21, 2023 10:45 AM;Feb 21, 2023 11:00 AM;-;-;167.88;-
Feb 21, 2023 11:00 AM;Feb 21, 2023 11:15 AM;-;-;188.19;-
Feb 21, 2023 11:15 AM;Feb 21, 2023 11:30 AM;-;-;178.41;-
Feb 21, 2023 11:30 AM;Feb 21, 2023 11:45 AM;-;-;-88.76;-
Feb 21, 2023 11:45 AM;Feb 21, 2023 12:00 PM;-;-;-212.72;-
Feb 21, 2023 12:00 PM;Feb 21, 2023 12:15 PM;-;-;-182.37;-
Feb 21, 2023 12:15 PM;Feb 21, 2023 12:30 PM;-;-;-179.67;-
Feb 21, 2023 12:30 PM;Feb 21, 2023 12:45 PM;-;-;-139.96;-
Feb 21, 2023 12:45 PM;Feb 21, 2023 1:00 PM;-;-;-174.98;-
Feb 21, 2023 1:00 PM;Feb 21, 2023 1:15 PM;-;-;0.48;-
Feb 21, 2023 1:15 PM;Feb 21, 2023 1:30 PM;-;-;-60.01;-
Feb 21, 2023 1:30 PM;Feb 21, 2023 1:45 PM;-;-;-115.42;-
Feb 21, 2023 1:45 PM;Feb 21, 2023 2:00 PM;-;-;-168.73;-
Feb 21, 2023 2:00 PM;Feb 21, 2023 2:15 PM;-;-;166.83;-
Feb 21, 2023 2:15 PM;Feb 21, 2023 2:30 PM;-;-;-127.12;-
Feb 21, 2023 2:30 PM;Feb 21, 2023 2:45 PM;-;-;-128.72;-
Feb 21, 2023 2:45 PM;Feb 21, 2023 3:00 PM;-;-;-105.18;-
Feb 21, 2023 3:00 PM;Feb 21, 2023 3:15 PM;-;-;-58.74;-
Feb 21, 2023 3:15 PM;Feb 21, 2023 3:30 PM;-;-;-120.95;-
Feb 21, 2023 3:30 PM;Feb 21, 2023 3:45 PM;-;-;65.98;-
Feb 21, 2023 3:45 PM;Feb 21, 2023 4:00 PM;-;-;206.63;-
Feb 21, 2023 4:00 PM;Feb 21, 2023 4:15 PM;-;-;-74.44;-
Feb 21, 2023 4:15 PM;Feb 21, 2023 4:30 PM;-;-;38.04;-
Feb 21, 2023 4:30 PM;Feb 21, 2023 4:45 PM;-;-;73.00;-
Feb 21, 2023 4:45 PM;Feb 21, 2023 5:00 PM;-;-;73.00;-
Feb 21, 2023 5:00 PM;Feb 21, 2023 5:15 PM;-;-;45.57;-
Feb 21, 2023 5:15 PM;Feb 21, 2023 5:30 PM;-;-;47.71;-
Feb 21, 2023 5:30 PM;Feb 21, 2023 5:45 PM;-;-;73.00;-
Feb 21, 2023 5:45 PM;Feb 21, 2023 6:00 PM;-;-;73.00;-
Feb 21, 2023 6:00 PM;Feb 21, 2023 6:15 PM;-;-;192.74;-
Feb 21, 2023 6:15 PM;Feb 21, 2023 6:30 PM;-;-;198.27;-
Feb 21, 2023 6:30 PM;Feb 21, 2023 6:45 PM;-;-;234.80;-
Feb 21, 2023 6:45 PM;Feb 21, 2023 7:00 PM;-;-;231.31;-
Feb 21, 2023 7:00 PM;Feb 21, 2023 7:15 PM;-;-;72.00;-
Feb 21, 2023 7:15 PM;Feb 21, 2023 7:30 PM;-;-;57.12;-
Feb 21, 2023 7:30 PM;Feb 21, 2023 7:45 PM;-;-;55.68;-
Feb 21, 2023 7:45 PM;Feb 21, 2023 8:00 PM;-;-;165.15;-
Feb 21, 2023 8:00 PM;Feb 21, 2023 8:15 PM;-;-;68.57;-
Feb 21, 2023 8:15 PM;Feb 21, 2023 8:30 PM;-;-;195.42;-
Feb 21, 2023 8:30 PM;Feb 21, 2023 8:45 PM;-;-;201.93;-
Feb 21, 2023 8:45 PM;Feb 21, 2023 9:00 PM;-;-;167.39;-
Feb 21, 2023 9:00 PM;Feb 21, 2023 9:15 PM;-;-;226.24;-
Feb 21, 2023 9:15 PM;Feb 21, 2023 9:30 PM;-;-;226.38;-
Feb 21, 2023 9:30 PM;Feb 21, 2023 9:45 PM;-;-;247.90;-
Feb 21, 2023 9:45 PM;Feb 21, 2023 10:00 PM;-;-;212.76;-
Feb 21, 2023 10:00 PM;Feb 21, 2023 10:15 PM;-;-;72.00;-
Feb 21, 2023 10:15 PM;Feb 21, 2023 10:30 PM;-;-;66.01;-
Feb 21, 2023 10:30 PM;Feb 21, 2023 10:45 PM;-;-;66.68;-
Feb 21, 2023 10:45 PM;Feb 21, 2023 11:00 PM;-;-;184.14;-
Feb 21, 2023 11:00 PM;Feb 21, 2023 11:15 PM;-;-;187.57;-
Feb 21, 2023 11:15 PM;Feb 21, 2023 11:30 PM;-;-;196.49;-
Feb 21, 2023 11:30 PM;Feb 21, 2023 11:45 PM;-;-;177.93;-
Feb 21, 2023 11:45 PM;Feb 22, 2023 12:00 AM;-;-;164.00;-
Feb 22, 2023 12:00 AM;Feb 22, 2023 12:15 AM;-;-;199.87;-
Feb 22, 2023 12:15 AM;Feb 22, 2023 12:30 AM;-;-;72.96;-
Feb 22, 2023 12:30 AM;Feb 22, 2023 12:45 AM;-;-;72.95;-
Feb 22, 2023 12:45 AM;Feb 22, 2023 1:00 AM;-;-;74.75;-
Feb 22, 2023 1:00 AM;Feb 22, 2023 1:15 AM;-;-;198.07;-
Feb 22, 2023 1:15 AM;Feb 22, 2023 1:30 AM;-;-;194.44;-
Feb 22, 2023 1:30 AM;Feb 22, 2023 1:45 AM;-;-;198.38;-
Feb 22, 2023 1:45 AM;Feb 22, 2023 2:00 AM;-;-;712.81;-
Feb 22, 2023 2:00 AM;Feb 22, 2023 2:15 AM;-;-;199.34;-
Feb 22, 2023 2:15 AM;Feb 22, 2023 2:30 AM;-;-;199.94;-
Feb 22, 2023 2:30 AM;Feb 22, 2023 2:45 AM;-;-;77.10;-
Feb 22, 2023 2:45 AM;Feb 22, 2023 3:00 AM;-;-;76.96;-
Feb 22, 2023 3:00 AM;Feb 22, 2023 3:15 AM;-;-;77.21;-
Feb 22, 2023 3:15 AM;Feb 22, 2023 3:30 AM;-;-;76.97;-
Feb 22, 2023 3:30 AM;Feb 22, 2023 3:45 AM;-;-;76.89;-
Feb 22, 2023 3:45 AM;Feb 22, 2023 4:00 AM;-;-;76.69;-
Feb 22, 2023 4:00 AM;Feb 22, 2023 4:15 AM;-;-;76.98;-
Feb 22, 2023 4:15 AM;Feb 22, 2023 4:30 AM;-;-;76.90;-
Feb 22, 2023 4:30 AM;Feb 22, 2023 4:45 AM;-;-;192.46;-
Feb 22, 2023 4:45 AM;Feb 22, 2023 5:00 AM;-;-;192.11;-
Feb 22, 2023 5:00 AM;Feb 22, 2023 5:15 AM;-;-;197.94;-
Feb 22, 2023 5:15 AM;Feb 22, 2023 5:30 AM;-;-;76.89;-
Feb 22, 2023 5:30 AM;Feb 22, 2023 5:45 AM;-;-;195.18;-
Feb 22, 2023 5:45 AM;Feb 22, 2023 6:00 AM;-;-;75.70;-
Feb 22, 2023 6:00 AM;Feb 22, 2023 6:15 AM;-;-;73.78;-
Feb 22, 2023 6:15 AM;Feb 22, 2023 6:30 AM;-;-;76.84;-
Feb 22, 2023 6:30 AM;Feb 22, 2023 6:45 AM;-;-;78.00;-
Feb 22, 2023 6:45 AM;Feb 22, 2023 7:00 AM;-;-;78.00;-
Feb 22, 2023 7:00 AM;Feb 22, 2023 7:15 AM;-;-;76.96;-
Feb 22, 2023 7:15 AM;Feb 22, 2023 7:30 AM;-;-;76.21;-
Feb 22, 2023 7:30 AM;Feb 22, 2023 7:45 AM;-;-;76.67;-
Feb 22, 2023 7:45 AM;Feb 22, 2023 8:00 AM;-;-;76.61;-
Feb 22, 2023 8:00 AM;Feb 22, 2023 8:15 AM;-;-;71.42;-
Feb 22, 2023 8:15 AM;Feb 22, 2023 8:30 AM;-;-;40.12;-
Feb 22, 2023 8:30 AM;Feb 22, 2023 8:45 AM;-;-;61.98;-
Feb 22, 2023 8:45 AM;Feb 22, 2023 9:00 AM;-;-;72.98;-
Feb 22, 2023 9:00 AM;Feb 22, 2023 9:15 AM;-;-;69.87;-
Feb 22, 2023 9:15 AM;Feb 22, 2023 9:30 AM;-;-;73.79;-
Feb 22, 2023 9:30 AM;Feb 22, 2023 9:45 AM;-;-;74.03;-
Feb 22, 2023 9:45 AM;Feb 22, 2023 10:00 AM;-;-;70.20;-
Feb 22, 2023 10:00 AM;Feb 22, 2023 10:15 AM;-;-;186.11;-
Feb 22, 2023 10:15 AM;Feb 22, 2023 10:30 AM;-;-;191.34;-
Feb 22, 2023 10:30 AM;Feb 22, 2023 10:45 AM;-;-;190.69;-
Feb 22, 2023 10:45 AM;Feb 22, 2023 11:00 AM;-;-;188.18;-
Feb 22, 2023 11:00 AM;Feb 22, 2023 11:15 AM;-;-;203.66;-
Feb 22, 2023 11:15 AM;Feb 22, 2023 11:30 AM;-;-;76.55;-
Feb 22, 2023 11:30 AM;Feb 22, 2023 11:45 AM;-;-;68.69;-
Feb 22, 2023 11:45 AM;Feb 22, 2023 12:00 PM;-;-;47.14;-
Feb 22, 2023 12:00 PM;Feb 22, 2023 12:15 PM;-;-;73.63;-
Feb 22, 2023 12:15 PM;Feb 22, 2023 12:30 PM;-;-;59.16;-
Feb 22, 2023 12:30 PM;Feb 22, 2023 12:45 PM;-;-;64.96;-
Feb 22, 2023 12:45 PM;Feb 22, 2023 1:00 PM;-;-;56.10;-
Feb 22, 2023 1:00 PM;Feb 22, 2023 1:15 PM;-;-;189.31;-
Feb 22, 2023 1:15 PM;Feb 22, 2023 1:30 PM;-;-;188.51;-
Feb 22, 2023 1:30 PM;Feb 22, 2023 1:45 PM;-;-;185.94;-
Feb 22, 2023 1:45 PM;Feb 22, 2023 2:00 PM;-;-;186.64;-
Feb 22, 2023 2:00 PM;Feb 22, 2023 2:15 PM;-;-;37.98;-
Feb 22, 2023 2:15 PM;Feb 22, 2023 2:30 PM;-;-;40.69;-
Feb 22, 2023 2:30 PM;Feb 22, 2023 2:45 PM;-;-;58.70;-
Feb 22, 2023 2:45 PM;Feb 22, 2023 3:00 PM;-;-;59.14;-
Feb 22, 2023 3:00 PM;Feb 22, 2023 3:15 PM;-;-;63.55;-
Feb 22, 2023 3:15 PM;Feb 22, 2023 3:30 PM;-;-;51.52;-
Feb 22, 2023 3:30 PM;Feb 22, 2023 3:45 PM;-;-;77.18;-
Feb 22, 2023 3:45 PM;Feb 22, 2023 4:00 PM;-;-;189.42;-
Feb 22, 2023 4:00 PM;Feb 22, 2023 4:15 PM;-;-;65.83;-
Feb 22, 2023 4:15 PM;Feb 22, 2023 4:30 PM;-;-;145.00;-
Feb 22, 2023 4:30 PM;Feb 22, 2023 4:45 PM;-;-;68.37;-
Feb 22, 2023 4:45 PM;Feb 22, 2023 5:00 PM;-;-;65.88;-
Feb 22, 2023 5:00 PM;Feb 22, 2023 5:15 PM;-;-;51.99;-
Feb 22, 2023 5:15 PM;Feb 22, 2023 5:30 PM;-;-;60.33;-
Feb 22, 2023 5:30 PM;Feb 22, 2023 5:45 PM;-;-;188.68;-
Feb 22, 2023 5:45 PM;Feb 22, 2023 6:00 PM;-;-;83.00;-
Feb 22, 2023 6:00 PM;Feb 22, 2023 6:15 PM;-;-;189.35;-
Feb 22, 2023 6:15 PM;Feb 22, 2023 6:30 PM;-;-;193.70;-
Feb 22, 2023 6:30 PM;Feb 22, 2023 6:45 PM;-;-;180.14;-
Feb 22, 2023 6:45 PM;Feb 22, 2023 7:00 PM;-;-;189.86;-
Feb 22, 2023 7:00 PM;Feb 22, 2023 7:15 PM;-;-;171.19;-
Feb 22, 2023 7:15 PM;Feb 22, 2023 7:30 PM;-;-;61.38;-
Feb 22, 2023 7:30 PM;Feb 22, 2023 7:45 PM;-;-;55.54;-
Feb 22, 2023 7:45 PM;Feb 22, 2023 8:00 PM;-;-;63.26;-
Feb 22, 2023 8:00 PM;Feb 22, 2023 8:15 PM;-;-;70.96;-
Feb 22, 2023 8:15 PM;Feb 22, 2023 8:30 PM;-;-;187.55;-
Feb 22, 2023 8:30 PM;Feb 22, 2023 8:45 PM;-;-;64.42;-
Feb 22, 2023 8:45 PM;Feb 22, 2023 9:00 PM;-;-;171.97;-
Feb 22, 2023 9:00 PM;Feb 22, 2023 9:15 PM;-;-;194.30;-
Feb 22, 2023 9:15 PM;Feb 22, 2023 9:30 PM;-;-;60.79;-
Feb 22, 2023 9:30 PM;Feb 22, 2023 9:45 PM;-;-;51.69;-
Feb 22, 2023 9:45 PM;Feb 22, 2023 10:00 PM;-;-;50.31;-
Feb 22, 2023 10:00 PM;Feb 22, 2023 10:15 PM;-;-;53.17;-
Feb 22, 2023 10:15 PM;Feb 22, 2023 10:30 PM;-;-;60.22;-
Feb 22, 2023 10:30 PM;Feb 22, 2023 10:45 PM;-;-;54.81;-
Feb 22, 2023 10:45 PM;Feb 22, 2023 11:00 PM;-;-;64.19;-
Feb 22, 2023 11:00 PM;Feb 22, 2023 11:15 PM;-;-;57.17;-
Feb 22, 2023 11:15 PM;Feb 22, 2023 11:30 PM;-;-;51.39;-
Feb 22, 2023 11:30 PM;Feb 22, 2023 11:45 PM;-;-;50.65;-
Feb 22, 2023 11:45 PM;Feb 23, 2023 12:00 AM;-;-;47.50;-
Feb 23, 2023 12:00 AM;Feb 23, 2023 12:15 AM;-;-;41.35;-
Feb 23, 2023 12:15 AM;Feb 23, 2023 12:30 AM;-;-;40.86;-
Feb 23, 2023 12:30 AM;Feb 23, 2023 12:45 AM;-;-;47.29;-
Feb 23, 2023 12:45 AM;Feb 23, 2023 1:00 AM;-;-;40.30;-
Feb 23, 2023 1:00 AM;Feb 23, 2023 1:15 AM;-;-;50.58;-
Feb 23, 2023 1:15 AM;Feb 23, 2023 1:30 AM;-;-;50.12;-
Feb 23, 2023 1:30 AM;Feb 23, 2023 1:45 AM;-;-;43.38;-
Feb 23, 2023 1:45 AM;Feb 23, 2023 2:00 AM;-;-;47.34;-
Feb 23, 2023 2:00 AM;Feb 23, 2023 2:15 AM;-;-;188.45;-
Feb 23, 2023 2:15 AM;Feb 23, 2023 2:30 AM;-;-;186.23;-
Feb 23, 2023 2:30 AM;Feb 23, 2023 2:45 AM;-;-;73.00;-
Feb 23, 2023 2:45 AM;Feb 23, 2023 3:00 AM;-;-;178.29;-
Feb 23, 2023 3:00 AM;Feb 23, 2023 3:15 AM;-;-;59.49;-
Feb 23, 2023 3:15 AM;Feb 23, 2023 3:30 AM;-;-;55.66;-
Feb 23, 2023 3:30 AM;Feb 23, 2023 3:45 AM;-;-;178.14;-
Feb 23, 2023 3:45 AM;Feb 23, 2023 4:00 AM;-;-;176.91;-
Feb 23, 2023 4:00 AM;Feb 23, 2023 4:15 AM;-;-;45.80;-
Feb 23, 2023 4:15 AM;Feb 23, 2023 4:30 AM;-;-;-23.54;-
Feb 23, 2023 4:30 AM;Feb 23, 2023 4:45 AM;-;-;-4.27;-
Feb 23, 2023 4:45 AM;Feb 23, 2023 5:00 AM;-;-;-6.58;-
Feb 23, 2023 5:00 AM;Feb 23, 2023 5:15 AM;-;-;53.01;-
Feb 23, 2023 5:15 AM;Feb 23, 2023 5:30 AM;-;-;26.42;-
Feb 23, 2023 5:30 AM;Feb 23, 2023 5:45 AM;-;-;188.79;-
Feb 23, 2023 5:45 AM;Feb 23, 2023 6:00 AM;-;-;188.03;-
Feb 23, 2023 6:00 AM;Feb 23, 2023 6:15 AM;-;-;188.03;-
Feb 23, 2023 6:15 AM;Feb 23, 2023 6:30 AM;-;-;188.03;-
Feb 23, 2023 6:30 AM;Feb 23, 2023 6:45 AM;-;-;190.10;-
Feb 23, 2023 6:45 AM;Feb 23, 2023 7:00 AM;-;-;190.27;-
Feb 23, 2023 7:00 AM;Feb 23, 2023 7:15 AM;-;-;56.47;-
Feb 23, 2023 7:15 AM;Feb 23, 2023 7:30 AM;-;-;73.00;-
Feb 23, 2023 7:30 AM;Feb 23, 2023 7:45 AM;-;-;73.00;-
Feb 23, 2023 7:45 AM;Feb 23, 2023 8:00 AM;-;-;73.00;-
Feb 23, 2023 8:00 AM;Feb 23, 2023 8:15 AM;-;-;66.23;-
Feb 23, 2023 8:15 AM;Feb 23, 2023 8:30 AM;-;-;64.74;-
Feb 23, 2023 8:30 AM;Feb 23, 2023 8:45 AM;-;-;180.12;-
Feb 23, 2023 8:45 AM;Feb 23, 2023 9:00 AM;-;-;67.78;-
Feb 23, 2023 9:00 AM;Feb 23, 2023 9:15 AM;-;-;198.13;-
Feb 23, 2023 9:15 AM;Feb 23, 2023 9:30 AM;-;-;195.93;-
Feb 23, 2023 9:30 AM;Feb 23, 2023 9:45 AM;-;-;195.15;-
Feb 23, 2023 9:45 AM;Feb 23, 2023 10:00 AM;-;-;190.98;-
Feb 23, 2023 10:00 AM;Feb 23, 2023 10:15 AM;-;-;193.68;-
Feb 23, 2023 10:15 AM;Feb 23, 2023 10:30 AM;-;-;203.54;-
Feb 23, 2023 10:30 AM;Feb 23, 2023 10:45 AM;-;-;196.86;-
Feb 23, 2023 10:45 AM;Feb 23, 2023 11:00 AM;-;-;215.20;-
Feb 23, 2023 11:00 AM;Feb 23, 2023 11:15 AM;-;-;239.35;-
Feb 23, 2023 11:15 AM;Feb 23, 2023 11:30 AM;-;-;229.04;-
Feb 23, 2023 11:30 AM;Feb 23, 2023 11:45 AM;-;-;218.83;-
Feb 23, 2023 11:45 AM;Feb 23, 2023 12:00 PM;-;-;189.76;-
Feb 23, 2023 12:00 PM;Feb 23, 2023 12:15 PM;-;-;223.46;-
Feb 23, 2023 12:15 PM;Feb 23, 2023 12:30 PM;-;-;218.59;-
Feb 23, 2023 12:30 PM;Feb 23, 2023 12:45 PM;-;-;260.11;-
Feb 23, 2023 12:45 PM;Feb 23, 2023 1:00 PM;-;-;231.20;-
Feb 23, 2023 1:00 PM;Feb 23, 2023 1:15 PM;-;-;77.04;-
Feb 23, 2023 1:15 PM;Feb 23, 2023 1:30 PM;-;-;214.49;-
Feb 23, 2023 1:30 PM;Feb 23, 2023 1:45 PM;-;-;191.81;-
Feb 23, 2023 1:45 PM;Feb 23, 2023 2:00 PM;-;-;191.06;-
Feb 23, 2023 2:00 PM;Feb 23, 2023 2:15 PM;-;-;195.97;-
Feb 23, 2023 2:15 PM;Feb 23, 2023 2:30 PM;-;-;197.89;-
Feb 23, 2023 2:30 PM;Feb 23, 2023 2:45 PM;-;-;234.10;-
Feb 23, 2023 2:45 PM;Feb 23, 2023 3:00 PM;-;-;204.82;-
Feb 23, 2023 3:00 PM;Feb 23, 2023 3:15 PM;-;-;74.46;-
Feb 23, 2023 3:15 PM;Feb 23, 2023 3:30 PM;-;-;65.14;-
Feb 23, 2023 3:30 PM;Feb 23, 2023 3:45 PM;-;-;71.07;-
Feb 23, 2023 3:45 PM;Feb 23, 2023 4:00 PM;-;-;67.78;-
Feb 23, 2023 4:00 PM;Feb 23, 2023 4:15 PM;-;-;171.88;-
Feb 23, 2023 4:15 PM;Feb 23, 2023 4:30 PM;-;-;187.48;-
Feb 23, 2023 4:30 PM;Feb 23, 2023 4:45 PM;-;-;185.90;-
Feb 23, 2023 4:45 PM;Feb 23, 2023 5:00 PM;-;-;177.46;-
Feb 23, 2023 5:00 PM;Feb 23, 2023 5:15 PM;-;-;183.96;-
Feb 23, 2023 5:15 PM;Feb 23, 2023 5:30 PM;-;-;222.13;-
Feb 23, 2023 5:30 PM;Feb 23, 2023 5:45 PM;-;-;212.85;-
Feb 23, 2023 5:45 PM;Feb 23, 2023 6:00 PM;-;-;239.59;-
Feb 23, 2023 6:00 PM;Feb 23, 2023 6:15 PM;-;-;71.59;-
Feb 23, 2023 6:15 PM;Feb 23, 2023 6:30 PM;-;-;68.04;-
